2/20/2017 11:52 AM																																						
# FuelCalculationMethod = MassAirFlow																																						
Time (sec)	 Latitude (deg)	 Longitude (deg)	 Vehicle speed (MPH)	 Accel X (ft/s²)	 Accel Y (ft/s²)	 Accel Z (ft/s²)	 Engine RPM (RPM)	 Actual engine - percent torque (%)	 Instant fuel economy (MPG)	 Total fuel economy (MPG)	 Fuel rate (gal/hr)	 Rotation Rate X (deg/s)	 Rotation Rate Y (deg/s)	 Rotation Rate Z (deg/s)	 Roll (deg)	 Pitch (deg)	 Calculated load value (%)	 Engine coolant temperature (F)	 Intake manifold absolute pressure (inHg)	 Intake air temperature (F)	 Mass air flow rate (lb/min)	 Absolute throttle position (%)	 Time since engine start (sec)	 Fuel type	 Relative accelerator pedal position (%)	 Engine oil temperature (F)	 Engine fuel rate (gal/hr)	 Driver's demand engine - percent torque (%)	 Engine reference torque (lb•ft)	 Boost (psi)	 Acceleration (ft/s²)	 Acceleration (Avg) (ft/s²)	 Engine Power (hp)	 Engine Torque (lb•ft)	 A/F Commanded	 A/F Actual	 Fuel Remaining (gal)	 GPS Speed (MPH)
801.453	33.89198	-84.46233	57.16615	-0.9280602	0.2224846	-1.38495	2538	0	11.16011	21.02194	5.122364	-0.6128387	-0.4859619	-0.3033142	-4.356349	-17.56679	39.60784	221	30.7113	89.6	13.35436	85.09804	841	0	0	0	0	0	0	0.8702264	1.245826	0.6334305	70.23329	145.3401	14.628	13.45901	4.447059	57.62348
801.554	33.89198	-84.46233	57.16615	0.1174292	-1.334645	-1.932106	2538	0	11.16011	21.02194	5.122364	-1.042831	-0.8498535	-0.3022156	-4.453059	-17.38424	39.60784	221	30.7113	89.6	13.35436	85.09804	841	0	0	0	0	0	0	0.8702264	1.245826	0.6334305	70.23329	145.3401	14.628	13.45901	4.447059	57.62348
801.656	33.89198	-84.46233	57.16615	-0.7557604	-0.1587468	0.6105533	2538	0	11.16011	21.02194	5.122364	1.647339	-0.6125488	0.7366943	-4.527297	-16.97039	87.84314	221	30.7113	89.6	13.35436	85.09804	841	0	0	0	0	0	0	0.8702264	1.245826	0.6334305	70.23329	145.3401	14.628	13.45901	4.447059	57.62348
801.756	33.89198	-84.46233	57.16615	0.6758885	0.7403991	-0.9127048	2538	0	11.16011	21.02194	5.122364	0.1114807	-1.824799	0.8620911	-4.578637	-16.71529	87.84314	221	30.7113	89.6	13.35436	85.09804	841	0	0	0	0	0	0	0.8702264	1.245826	0.6334305	70.23329	145.3401	14.628	13.45901	4.447059	57.62348
801.857	33.89198	-84.46233	57.16615	0.5476817	-0.9432051	-1.266402	2538	0	11.16011	21.02194	5.122364	0.9701233	-1.95105	0.3764038	-4.569491	-16.47803	87.84314	221	42.81865	89.6	13.35436	85.09804	841	0	0	0	0	0	0	6.816774	1.245826	0.6334305	70.23329	145.3401	14.628	13.45901	4.447059	57.62348
801.957	33.89198	-84.46233	57.16615	0.01539301	1.322412	-0.3441013	2538	0	11.16011	21.02194	5.122364	-0.3142395	-1.642075	0.3730316	-4.61732	-16.28277	87.84314	221	42.81865	89.6	13.35436	85.09804	841	0	0	0	0	0	0	6.816774	1.245826	0.6334305	70.23329	145.3401	14.628	13.45901	4.447059	57.62348
802.058	33.89198	-84.46233	57.16615	-1.173056	2.217949	-0.5024433	2538	0	11.16011	21.02194	5.122364	-0.6798859	-2.069458	-0.4177551	-4.444356	-16.00156	87.84314	221	42.81865	86	13.35436	85.09804	841	0	0	0	0	0	0	6.816774	1.245826	0.6334305	70.23329	145.3401	14.628	13.45901	4.447059	57.62348
802.16	33.89179	-84.46217	57.16615	0.6106074	1.135737	-2.071332	2538	0	11.16011	21.02194	5.122364	1.098602	-1.2229	-0.3582153	-4.514675	-15.71827	87.84314	221	42.81865	86	13.35436	85.09804	841	0	0	0	0	0	0	6.816774	1.245826	0.6334305	70.23329	145.3401	14.628	13.45901	4.447059	61.44864
802.263	33.89179	-84.46217	57.16615	0.7075772	-1.76613	-0.0927567	2538	0	11.16011	21.02194	5.122364	0.7180786	-2.311554	1.718536	-4.190225	-15.326	87.84314	221	42.81865	86	13.35436	59.21569	841	0	0	0	0	0	0	6.816774	1.245826	0.6334305	70.23329	145.3401	14.628	13.45901	4.447059	61.44864
802.363	33.89179	-84.46217	57.16615	-0.534527	-0.4764764	0.2481204	2538	0	11.16011	21.02194	5.122364	-0.1412048	-2.734482	1.841171	-3.932553	-15.42679	87.84314	221	42.81865	86	13.35436	59.21569	841	0	0	0	0	0	0	6.816774	1.245826	0.6334305	70.23329	145.3401	14.628	13.45901	4.447059	61.44864
802.464	33.89179	-84.46217	57.16615	0.4517848	-0.08143753	-0.02761149	2538	0	11.16011	21.02194	5.122364	1.09053	-2.133255	0.6821747	-3.722412	-15.08259	87.84314	221	42.81865	86	13.35436	59.21569	841	0	0	0	0	0	0	6.816774	1.245826	0.6334305	70.23329	145.3401	14.628	13.45901	4.447059	61.44864
802.564	33.89179	-84.46217	57.16615	0.6768882	1.905909	-0.2224564	2538	0	11.16011	21.02194	5.122364	0.7279205	-1.219238	0.4335022	-3.631871	-15.02326	87.84314	221	42.81865	86	13.35436	59.21569	841	0	0	0	0	0	0	6.816774	1.245826	0.6334305	70.23329	145.3401	14.628	14.71685	4.447059	61.44864
802.664	33.89179	-84.46217	57.16615	1.149803	-1.885249	-2.381303	2538	0	11.16011	21.02194	5.122364	-1.108994	-1.823273	-0.05389404	-3.62798	-14.89454	87.84314	221	42.81865	86	13.35436	59.21569	841	0	0	0	0	0	0	6.816774	1.245826	0.6334305	70.23329	145.3401	14.628	14.71685	4.447059	61.44864
802.764	33.89179	-84.46217	65.24397	0.4411669	-0.21508	-1.957724	2538	0	11.16011	21.02194	5.122364	1.026718	-2.13121	1.291519	-3.668186	-14.79157	87.84314	221	42.81865	86	13.35436	59.21569	841	0	0	0	0	0	0	6.816774	4.320935	1.037888	70.23329	145.3401	14.628	14.71685	4.447059	61.44864
802.864	33.89179	-84.46217	65.24397	1.086616	1.147891	-1.013968	2538	0	11.16011	21.02194	5.122364	-0.3226166	-2.369003	1.656326	-3.505968	-14.63218	87.84314	221	42.81865	86	13.35436	59.21569	841	0	0	0	0	0	0	6.816774	4.320935	1.037888	70.23329	145.3401	14.628	14.71685	4.447059	61.44864
802.964	33.89179	-84.46217	65.24397	2.523573	-0.09919012	1.659711	2538	0	6.61981	20.7499	9.855868	0.721405	-2.130692	1.108231	-3.484175	-14.42823	87.84314	221	42.81865	86	14.82818	59.21569	841	0	0	0	0	0	0	6.816774	4.320935	1.037888	135.1349	145.3401	14.628	14.71685	4.447059	61.44864
803.069	33.89157	-84.462	65.24397	0.8433517	2.823499	-1.522249	2538	0	6.61981	20.7499	9.855868	0.6009674	-1.826324	0.9237671	-3.233165	-14.4284	87.84314	221	42.81865	86	14.82818	59.21569	841	0	0	0	0	0	0	6.816774	4.320935	1.037888	135.1349	145.3401	14.63157	14.71685	4.447059	65.94488
803.17	33.89157	-84.462	65.24397	0.851239	0.1294989	1.053044	2538	0	6.61981	20.7499	9.855868	0.3559113	-2.130692	0.681076	-3.155244	-14.23905	87.84314	221	42.81865	86	14.82818	59.21569	841	0	0	0	0	0	0	6.816774	4.320935	1.037888	135.1349	145.3401	14.63157	14.71685	4.447059	65.94488
803.273	33.89157	-84.462	65.24397	1.928622	-0.07693188	-1.205856	2862	0	6.61981	20.7499	9.855868	0.1085205	-2.433411	0.9868774	-3.006259	-14.25466	87.84314	221	42.81865	86	14.82818	59.21569	841	0	0	0	0	0	0	6.816774	4.320935	1.037888	135.1349	247.9888	14.63157	14.71685	4.447059	65.94488
803.376	33.89157	-84.462	65.24397	-0.1171023	0.5619504	-1.061529	2862	0	6.61981	20.7499	9.855868	-0.9928589	-2.552094	0.7420349	-2.647795	-14.09275	86.27451	221	42.81865	86	14.82818	59.21569	841	0	0	0	0	0	0	6.816774	4.320935	1.037888	135.1349	247.9888	14.63157	14.71685	4.447059	65.94488
803.478	33.89157	-84.462	65.24397	1.424224	1.064174	-0.3302173	2862	0	6.61981	20.7499	9.855868	-0.3171692	-2.372849	0.3765106	-2.662141	-14.05789	86.27451	221	42.81865	86	14.82818	59.21569	841	0	0	0	0	0	0	6.816774	4.320935	1.037888	135.1349	247.9888	14.63157	14.71685	4.447059	65.94488
803.578	33.89157	-84.462	65.24397	0.3269297	3.027254	-0.03803644	2862	0	6.61981	20.7499	9.855868	1.394577	-2.25502	1.048874	-2.536959	-13.7893	86.27451	221	43.40925	86	14.82818	59.21569	841	0	0	0	0	0	0	7.106849	4.320935	1.037888	135.1349	247.9888	14.63157	14.71685	4.447059	65.94488
803.679	33.89157	-84.462	65.24397	2.39476	-0.01291689	-0.227736	2862	0	6.61981	20.7499	9.855868	1.213867	-2.622879	0.01429749	-2.376354	-13.71756	86.27451	221	43.40925	86	14.82818	59.21569	841	0	0	0	0	0	0	7.106849	4.320935	1.037888	135.1349	247.9888	14.63157	14.71685	4.447059	65.94488
803.783	33.89157	-84.462	65.24397	-0.3986394	1.027558	-0.8471073	2862	0	6.61981	20.7499	9.855868	0.6587982	-2.80127	0.8066101	-2.141499	-13.50341	86.27451	221	43.40925	86	14.82818	65.09804	841	0	0	0	0	0	0	7.106849	4.320935	1.037888	135.1349	247.9888	14.63157	14.71685	4.447059	65.94488
803.885	33.89157	-84.462	65.24397	1.271355	-0.7498276	2.17799	2862	0	6.61981	20.7499	9.855868	0.8467102	-2.194214	0.3773804	-2.038038	-13.42809	86.27451	221	43.40925	86	14.82818	65.09804	841	0	0	0	0	0	0	7.106849	4.320935	1.037888	135.1349	247.9888	14.63157	14.71685	4.447059	65.94488
803.987	33.89157	-84.462	65.24397	1.200655	-1.264385	0.0508469	2862	0	6.61981	20.7499	9.855868	-0.06852722	-1.887802	-0.05204773	-1.936589	-13.57835	86.27451	221	43.40925	86	14.82818	65.09804	841	0	0	0	0	0	0	7.106849	4.320935	1.037888	135.1349	247.9888	14.63157	14.60612	4.447059	65.94488
804.087	33.89135	-84.4618	65.24397	1.631856	-0.8739147	-1.516212	2862	0	6.61981	20.7499	9.855868	-0.7459869	-2.249008	0.5581207	-1.799741	-13.52929	86.27451	221	43.40925	86	14.82818	65.09804	841	0	0	0	0	0	0	7.106849	4.320935	1.037888	135.1349	247.9888	14.63157	14.60612	4.447059	70.7543
804.187	33.89135	-84.4618	72.07906	0.3140979	-0.07866629	-1.456956	2862	0	6.61981	20.7499	9.855868	1.882736	-3.171661	0.5664063	-1.670352	-13.50458	86.27451	221	43.40925	86	14.82818	65.09804	841	0	0	0	0	0	0	7.106849	6.602288	1.394238	135.1349	247.9888	14.63157	14.60612	4.447059	70.7543
804.288	33.89135	-84.4618	72.07906	2.73918	-0.03999411	1.386653	2862	0	6.922293	20.56858	10.4126	1.208542	-3.107681	0.8088837	-1.419767	-13.70254	86.27451	221	43.40925	86	15.66961	65.09804	841	0	0	0	0	0	0	7.106849	6.602288	1.394238	142.7683	247.9888	14.63157	14.60612	4.447059	70.7543
804.393	33.89135	-84.4618	72.07906	1.552526	0.2499308	0.6205505	2862	0	6.922293	20.56858	10.4126	0.2285614	-3.226059	0.8079987	-1.186618	-13.53043	86.27451	221	43.40925	86	15.66961	65.09804	841	0	0	0	0	0	0	7.106849	6.602288	1.394238	142.7683	247.9888	14.63157	14.60612	4.447059	70.7543
804.496	33.89135	-84.4618	72.07906	1.900572	0.5507709	-0.9418461	2862	0	6.922293	20.56858	10.4126	-0.3247223	-3.283569	1.295013	-0.8543768	-13.43337	86.27451	221	43.40925	86	15.66961	65.09804	841	0	0	0	0	0	0	7.106849	6.602288	1.394238	142.7683	247.9888	14.63514	14.60612	4.447059	70.7543
804.599	33.89135	-84.4618	72.07906	1.776104	-1.38296	0.6699089	2862	0	6.922293	20.56858	10.4126	-0.1964111	-2.921722	0.2574158	-0.6130149	-13.25879	86.27451	221	43.40925	86	15.66961	65.09804	841	0	0	0	0	0	0	7.106849	6.602288	1.394238	142.7683	247.9888	14.63514	14.60612	4.447059	70.7543
804.699	33.89135	-84.4618	72.07906	0.9157535	0.508647	-0.3269666	3116	0	6.922293	20.56858	10.4126	1.02774	-3.109055	0.1382294	-0.5454971	-13.24178	86.27451	221	43.40925	86	15.66961	65.09804	841	0	0	0	0	0	0	7.106849	6.602288	1.394238	142.7683	240.6403	14.63514	14.60612	4.447059	70.7543
804.799	33.89135	-84.4618	72.07906	0.9546754	-0.8499207	-0.6658076	3116	0	6.922293	20.56858	10.4126	-1.966324	-1.759018	0.06642151	-0.2980262	-12.9511	86.66666	221	43.40925	86	15.66961	65.09804	841	0	0	0	0	0	0	7.106849	6.602288	1.394238	142.7683	240.6403	14.63514	14.60612	4.447059	70.7543
804.899	33.89135	-84.4618	72.07906	0.6490812	0.5455603	-0.4330035	3116	0	6.922293	20.56858	10.4126	0.3632355	-2.380142	-1.26796	-0.2560587	-12.97121	86.66666	221	43.40925	86	15.66961	65.09804	841	0	0	0	0	0	0	7.106849	6.602288	1.394238	142.7683	240.6403	14.63514	14.60612	4.447059	70.7543
805.003	33.89135	-84.4618	72.07906	1.324834	0.9863508	-0.1255756	3116	0	6.922293	20.56858	10.4126	0.8519897	-2.564362	-1.205414	-0.2690567	-13.16342	86.66666	221	43.40925	86	15.66961	65.09804	841	0	0	0	0	0	0	7.106849	6.602288	1.394238	142.7683	240.6403	14.63514	14.60612	4.447059	70.7543
805.106	33.89112	-84.46159	72.07906	-0.2466055	-0.07765204	-0.1860437	3116	0	6.922293	20.56858	10.4126	0.4258575	-1.770645	-1.026993	-0.4259371	-13.00529	86.66666	221	43.99985	86	15.66961	65.09804	841	0	0	0	0	0	0	7.396924	6.602288	1.394238	142.7683	240.6403	14.63514	14.60612	4.447059	75.29527
805.209	33.89112	-84.46159	72.07906	-0.1830447	0.9761096	-0.1209929	3116	0	6.922293	20.56858	10.4126	1.035446	-1.77095	-0.4166412	-0.6473578	-12.88083	86.66666	221	43.99985	86	15.66961	69.41177	841	0	0	0	0	0	0	7.396924	6.602288	1.394238	142.7683	240.6403	14.63514	14.60612	4.447059	75.29527
805.309	33.89112	-84.46159	72.07906	-0.3817468	-2.525339	-1.746435	3116	0	6.922293	20.56858	10.4126	-0.5543976	-1.827759	-0.9062805	-0.6781491	-13.09381	86.66666	221	43.99985	86	15.66961	69.41177	841	0	0	0	0	0	0	7.396924	6.602288	1.394238	142.7683	240.6403	14.63514	14.60612	4.447059	75.29527
805.41	33.89112	-84.46159	72.07906	-0.9620981	0.701923	2.153719	3116	0	6.922293	20.56858	10.4126	-0.6829834	-2.128342	0.2529144	-0.7605346	-13.19393	86.66666	221	43.99985	86	15.66961	69.41177	841	0	0	0	0	0	0	7.396924	6.602288	1.394238	142.7683	240.6403	14.63514	14.60612	4.447059	75.29527
805.519	33.89112	-84.46159	72.07906	0.03702245	-1.04376	2.279274	3116	0	6.922293	20.56858	10.4126	-1.234741	-2.064789	0.495575	-0.8257335	-13.22034	86.66666	221	43.99985	86	15.66961	69.41177	841	0	0	0	0	0	0	7.396924	6.602288	1.394238	142.7683	240.6403	14.63514	14.60612	4.447059	75.29527
805.621	33.89112	-84.46159	72.07906	-1.185007	-0.2064614	0.3241688	3116	0	6.922293	20.56858	10.4126	-0.3752899	-1.275558	0.6759186	-0.9399942	-13.40614	86.66666	221	43.99985	86	15.66961	69.41177	858	0	0	0	0	0	0	7.396924	6.602288	1.394238	142.7683	240.6403	14.63514	14.60612	4.447059	75.29527
805.722	33.89112	-84.46159	72.07906	-1.029089	-0.3333179	2.523649	3116	0	6.922293	20.56858	10.4126	0.6007385	-1.948303	0.8634033	-0.8749415	-13.76922	86.66666	221	43.99985	86	15.66961	69.41177	858	0	0	0	0	0	0	7.396924	6.602288	1.394238	142.7683	240.6403	14.63514	14.60612	4.447059	75.29527
805.822	33.89112	-84.46159	72.07906	-0.1411475	1.843512	3.00534	3116	0	6.922293	20.56858	10.4126	-0.6203308	-1.641006	0.3725739	-0.9682227	-13.82942	86.66666	221	43.99985	86	15.66961	69.41177	858	0	0	0	0	0	0	7.396924	6.602288	1.394238	142.7683	240.6403	14.63514	14.60612	4.447059	75.29527
805.922	33.89112	-84.46159	72.07906	-0.2381911	0.3021683	0.5734234	3116	0	6.922293	20.56858	10.4126	0.2412872	-1.219727	-0.2985535	-1.073852	-13.89444	86.66666	221	43.99985	86	15.66961	69.41177	858	0	0	0	0	0	0	7.396924	6.602288	1.394238	142.7683	240.6403	14.63514	14.42751	4.447059	75.29527
806.022	33.89112	-84.46159	72.07906	0.06675842	-0.0196797	2.572059	3116	0	6.922293	20.56858	10.4126	-0.5522614	-1.035355	-0.666275	-1.215461	-14.09368	86.66666	221	43.99985	86	15.66961	69.41177	858	0	0	0	0	0	0	7.396924	6.602288	1.394238	142.7683	240.6403	14.63514	14.42751	4.447059	75.29527
806.122	33.89086	-84.46139	72.07906	-1.089725	-1.742455	1.231493	3116	0	6.922293	20.56858	10.4126	1.216537	-1.891922	0.07176208	-1.340763	-14.55926	86.66666	221	43.99985	86	15.66961	69.41177	858	0	0	0	0	0	0	7.396924	6.602288	1.394238	142.7683	240.6403	14.63514	14.42751	4.447059	75.29527
806.222	33.89086	-84.46139	80.77825	-0.2329853	-0.8894901	1.005143	3116	0	6.922293	20.56858	10.4126	0.1686096	-2.066406	1.594666	-1.373479	-14.56307	86.66666	221	43.99985	86	15.66961	69.41177	858	0	0	0	0	0	0	7.396924	6.668196	1.835953	142.7683	240.6403	14.63514	14.42751	4.447059	75.29527
806.325	33.89086	-84.46139	80.77825	0.6377078	0.9184064	0.6876764	3116	0	6.922293	20.56858	10.4126	0.5358887	-1.945526	1.716522	-1.192279	-14.92836	86.66666	221	43.99985	86	15.66961	69.41177	858	0	0	0	0	0	0	7.396924	6.668196	1.835953	142.7683	240.6403	14.63514	14.42751	4.447059	75.29527
806.427	33.89086	-84.46139	80.77825	0.2642261	1.342556	1.999515	3116	0	11.02244	20.42121	7.328526	1.095245	-1.281601	0.3733978	-1.353709	-15.26915	86.66666	221	43.99985	86	11.03117	69.41177	858	0	0	0	0	0	0	7.396924	6.668196	1.835953	100.4822	240.6403	14.63514	14.42751	4.447059	75.29527
806.528	33.89086	-84.46139	80.77825	-0.1187029	0.5072138	1.4686	3116	0	11.02244	20.42121	7.328526	0.7893982	-1.219635	0.3726501	-1.303944	-15.35315	86.66666	221	43.99985	86	11.03117	69.41177	858	0	0	0	0	0	0	7.396924	6.668196	1.835953	100.4822	240.6403	14.63514	14.42751	4.447059	75.29527
806.632	33.89086	-84.46139	80.77825	1.0351	0.9236801	1.243532	3116	0	11.02244	20.42121	7.328526	1.531784	-1.166611	-1.393906	-1.48534	-15.3263	86.66666	221	43.99985	86	11.03117	69.41177	858	0	0	0	0	0	0	7.396924	6.668196	1.835953	100.4822	240.6403	14.63514	14.42751	4.447059	75.29527
806.734	33.89086	-84.46139	80.77825	0.3881986	0.4596119	1.4586	3116	0	11.02244	20.42121	7.328526	0.4821625	-1.828461	0.07037354	-1.490635	-15.61764	86.66666	221	43.99985	86	11.03117	69.41177	858	0	0	0	0	0	0	7.396924	6.668196	1.835953	100.4822	240.6403	14.63514	14.42751	4.447059	75.29527
806.838	33.89086	-84.46139	80.77825	0.2550332	-2.125936	0.9291503	2914.5	0	11.02244	20.42121	7.328526	0.6580505	-2.922882	0.8681335	-1.404158	-15.88373	86.66666	221	43.99985	86	11.03117	69.41177	858	0	0	0	0	0	0	7.396924	6.668196	1.835953	100.4822	181.0753	14.63514	14.42751	4.447059	75.29527
806.938	33.89086	-84.46139	80.77825	0.2681912	-1.00401	-0.2371184	2914.5	0	11.02244	20.42121	7.328526	0.6026611	-2.377151	0.01222229	-1.300749	-16.23524	86.66666	221	43.99985	86	11.03117	69.41177	858	0	0	0	0	0	0	7.396924	6.668196	1.835953	100.4822	181.0753	14.63514	14.42751	4.447059	75.29527
807.041	33.89059	-84.46118	80.77825	2.018103	0.2848653	1.576151	2914.5	0	11.02244	20.42121	7.328526	-0.9834747	-1.703735	-0.6637268	-1.080159	-16.58749	69.41177	221	43.99985	86	11.03117	69.41177	858	0	0	0	0	0	0	7.396924	6.668196	1.835953	100.4822	181.0753	14.63514	14.42751	4.447059	81.64818
807.141	33.89059	-84.46118	80.77825	0.8706269	-0.3927892	3.606161	2914.5	0	11.02244	20.42121	7.328526	-0.427948	-1.281387	-1.335312	-1.006482	-17.05406	69.41177	221	32.48311	86	11.03117	69.41177	858	0	0	0	0	0	0	1.740453	6.668196	1.835953	100.4822	181.0753	14.63514	14.42751	4.447059	81.64818
